#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
343,"Vanilla","flipturn",60,96,"","","Heavy Colors",2017-03-31,04:08,63,76,5,0,80,0,60,-7,B,4,2022-09-19,21lfQ6cXJF15ubyPLB6qHz,"flipturn",1B,TCACZ1763640
344,"São Paulo","Vincent Mango",38,155,"","","São Paulo",2016-07-11,02:49,45,88,0,0,59,0,20,-5,G,4,2022-09-19,0UveavG8EANhh5v68UHUNK,"612829 Records DK",9B,QM2PV1645900
345,"I Don't Want to Talk","Wallows",56,162,"indie","Pop, Rock","Tell Me That It’s Over",2022-03-25,03:43,46,91,1,0,64,0,30,-3,G,4,2022-09-19,1JiaqVxC0ZKjazNSjjJsnk,"Atlantic Records",9B,USAT22104993
346,"Especially You","Wallows",48,95,"indie","Pop, Rock","Tell Me That It’s Over",2022-03-25,03:01,55,95,4,0,76,10,0,-3,D,4,2022-09-19,4lTaOALACghmELb2QTPxn0,"Atlantic Records",10B,USAT22106284
347,"At the End of the Day","Wallows",55,117,"indie","Pop, Rock","Tell Me That It’s Over",2022-03-25,03:53,56,88,4,0,57,0,10,-5,A,4,2022-09-19,7xdKRHvX5OXoRyfPQ8w2mU,"Atlantic Records",11B,USAT22106285
348,"Marvelous","Wallows",55,124,"indie","Pop, Rock","Tell Me That It’s Over",2022-03-25,02:22,64,92,22,0,67,10,0,-3,A,4,2022-09-19,5wkEdciZkVGiasumRPReSV,"Atlantic Records",11B,USAT22106286
349,"Bad Dream Baby","Hippo Campus",1,160,"","","Bad Dream Baby",2021-06-15,02:58,65,72,9,0,96,0,0,-7,E,4,2022-09-19,4S7misxIYuUVypO0NwDwuW,"Grand Jury Music",12B,QM5BK1900457
350,"More Than Friends","Aidan Bissett",64,160,"","","More Than Friends",2020-09-26,03:03,56,66,58,0,67,0,10,-7,F#/G♭,4,2022-09-19,1Ph96WpdjNlwD6iKRE2Xa3,"Capitol Records",2B,QZK6J2093995
351,"SUMMER GIRL","Ian Hugel",46,160,"","","SUMMER GIRL",2020-06-01,02:48,56,43,37,1,21,0,20,-13,E,4,2022-09-19,7Ivlg6WEcmRLCqO32ZhfGd,"EN HAHA",12B,QZHN32022019
352,"Runaway Kids","HARBOUR",0,101,"","","Runaway Kids",2016-08-05,03:44,51,85,1,0,34,0,0,-7,G,4,2022-09-19,204N3xuSdqkTdGm21tUwuN,"Harbour",9B,TCACQ1636622
353,"parking lot view","almost monday",53,113,"","","parking lot view",2020-01-24,02:59,74,88,11,0,95,0,90,-5,B minor,4,2022-09-19,3g4o4r0eC0aySaIRNCheL2,"Hollywood Records",10A,USHR11939574
354,"Cherry Coke Soda","Sam Soto",0,129,"","","Cherry Coke Soda",2020-03-20,02:27,68,65,1,0,81,0,0,-10,E,4,2022-09-19,5A65fPcVyYdKNK8cq4eYRm,"Sam Soto",12B,QZFZ32055179
355,"Marcel","Her's",66,107,"indie","Pop, Rock","Songs of Her's",2017-05-12,03:07,63,65,54,8,69,0,30,-6,A,4,2022-09-19,5u9cuDcYdOpSRB7fAYXXdp,"Heist Or Hit Records",11B,GBYEJ1100253
356,"Grass Eater","The Mellowells",41,112,"","","Head Space",2016-09-30,03:48,62,79,13,0,75,0,10,-7,G,4,2022-09-19,08VmsF8pxSVk0cWPAGdSj2,"571573 Records DK",9B,UST8K1648854
357,"Sunroof","courtship.",46,130,"","","Denial in Paradise",2018-05-11,03:12,60,95,0,17,67,0,10,-3,F,4,2022-09-19,1zLEXRNVucrDxxI1qmGO9Z,"T∆G Music",7B,TCADA1765009
358,"Violet","Bad Suns",0,103,"","","Disappear Here",2016-09-16,03:18,69,87,1,0,77,0,0,-5,C♯/D♭,4,2022-09-19,7bhSQqbyUvFVfmXgkF028O,"Vagrant Records",3B,QMRSZ1600420
359,"Fair Game","Dayglow",0,128,"indie rock","Rock","Fuzzybrain",2019-11-14,04:22,77,70,5,5,94,0,10,-8,A,4,2022-09-19,09u08pFFRhzoVuleMAgtFq,"Very Nice Records",11B,TCADU1861906
360,"Dance With Me","Sir, Please",45,120,"","","Dance With Me",2018-03-29,04:25,59,66,1,0,70,0,10,-7,E,4,2022-09-19,6rdveaxn9mg8gSeYhxyLlF,"ThunderPooch Productions",12B,QM4DW1825397
361,"tossing and turning","Arlie",41,72,"","","Wait",2018-09-19,04:14,43,90,27,0,66,0,10,-2,D#/E♭,4,2022-09-19,0BV558M7jtFWqSc04ODcmt,"Atlantic Records",5B,USAT21810763
362,"So Alright, Cool, Whatever","The Happy Fits",0,130,"","","Concentrate",2018-06-15,03:11,69,64,10,0,76,0,0,-5,C,4,2022-09-19,5NxC33tgrysAEqc62yukdT,"The Happy Fits Records",8B,GBMJG1808926
363,"Sun Punks","Ashes To Amber",50,158,"","","Sun Punks",2019-12-05,03:44,69,65,0,0,72,0,10,-8,F#/G♭,4,2022-09-19,5FpMteAjEPjfNeanX0aDpO,"Ashes To Amber under exclusive license to Amuseio AB",2B,SE6A91908444
364,"Chit Chat","Beach Weather",59,142,"","","Chit Chat",2016-11-04,03:20,52,98,0,16,97,0,30,-3,B minor,4,2022-09-19,2JIfkiU96Z25ERPoYhWirP,"8123 / Arista Records",10A,TCACS1642124
365,"Down the Line","Beach Fossils",62,162,"dream pop, surf rock, shoegaze","Pop, Rock","Somersault",2017-06-02,02:38,62,74,24,0,53,0,10,-7,G,4,2022-09-19,05ZUxHiGT7VR6ShJjhwJxn,"Bayonet Records",9B,QM6YT1701409
366,"Off My Mind","Joe P",58,112,"","","Emily Can't Sing",2021-10-22,03:33,57,66,31,0,73,0,10,-8,C,4,2022-09-19,7n6QMW76A5qgfn0Mb4aL7i,"Neon Gold/Atlantic",8B,QM24S2102212
367,"That's Life","Still Woozy",60,96,"bedroom pop","Pop","If This Isn’t Nice, I Don’t Know What Is",2021-08-13,02:27,75,50,51,3,54,0,10,-9,F#/G♭ minor,4,2022-09-19,0WHWD1OwKWBiESxUEqf8x0,"Still Woozy Productions Inc., under exclusive license to Interscope Records",11A,USUG12102579
368,"Get Down","Still Woozy",55,87,"bedroom pop","Pop","If This Isn’t Nice, I Don’t Know What Is",2021-08-13,02:51,76,55,30,0,37,10,10,-8,C♯/D♭ minor,4,2022-09-19,30YwNPjL8G6O1GaTP5obhV,"Still Woozy Productions Inc., under exclusive license to Interscope Records",12A,USUG12102722
369,"Get By","Still Woozy",58,135,"bedroom pop","Pop","If This Isn’t Nice, I Don’t Know What Is",2021-08-13,02:26,78,56,32,0,90,0,40,-7,G,4,2022-09-19,0HXiFFhg287d15ssjFaRZp,"Still Woozy Productions Inc., under exclusive license to Interscope Records",9B,USUG12102725
370,"Rocky","Still Woozy",58,101,"bedroom pop","Pop","If This Isn’t Nice, I Don’t Know What Is",2021-08-13,02:46,74,52,51,1,53,0,10,-9,B minor,4,2022-09-19,3E73eFyGL6v10qlK3jiLyR,"Still Woozy Productions Inc., under exclusive license to Interscope Records",10A,USUG12100451
371,"Telescope","Cage The Elephant",66,94,"modern rock","Rock","Melophobia",2013-10-08,03:48,59,48,27,0,18,0,10,-5,C,4,2022-09-19,0tkBOcK7oRVXQJY97zzSvr,"RCA Records Label",8B,USRC11301162
372,"10 Steps","Christian Leave",40,123,"","","10 Steps",2021-09-03,03:29,25,84,10,0,66,0,30,-7,G,4,2022-09-19,4U2GQlVHIerwX78jHpkOYN,"GODMODE/Warner Records",9B,USWB12102678
373,"Understand","Greer",4,158,"","","Understand",2020-07-15,03:18,44,55,9,0,48,0,0,-6,A,4,2022-09-19,2MC62kpPl5Q35iqThQpXpG,"Epitaph",11B,USEP42026004
374,"The Adults Are Talking","The Strokes",83,165,"garage rock, indie rock, alternative rock","Rock","The New Abnormal",2020-04-10,05:09,59,75,1,11,65,0,30,-6,F,4,2022-09-19,5ruzrDWcT0vuJIOMW7gMnW,"Cult Records/RCA Records",7B,USRC11902726
375,"Stay Clear","Greer",34,180,"","","Lullaby For You",2020-07-17,02:35,38,57,2,12,58,0,10,-5,D,4,2022-09-19,488JbnsRxT4Y5YTccOVbQl,"Epitaph",10B,USEP42026005
376,"23","Wallice",0,134,"indie pop, bedroom pop","Pop, Rock","23",2021-02-23,02:44,58,60,22,0,61,0,0,-5,F,4,2022-09-19,23KrCGwx1EedHUaZsQe6H5,"Wallice",7B,GBKPL2140282
377,"She Doesn't Get It","Rec Hall",0,156,"","","She Doesn't Get It",2021-05-05,03:31,59,95,1,0,74,0,0,-5,E,4,2022-09-19,7ldkjVDQMRWw6Zjx42mu4d,"PLZ Music Group",12B,CACWV1872408
378,"OhNo!","Kevin Walkman,Mickey Darling",0,150,"bedroom pop","Pop","OhNo!",2020-08-19,03:07,56,81,1,0,73,0,0,-7,A minor,4,2022-09-19,37JoRcYtA30gqhRc8wCOQj,"Evelon Collective",8A,QZK6Q2080246
379,"Violet","Wild Party",47,171,"","","Phantom Pop",2014-10-07,02:59,42,88,1,0,64,0,30,-4,F#/G♭,4,2022-09-19,1v3SmmWX9lHYGXii4SmAts,"Fearless Records",2B,US5261419806
380,"Favorite Poison","Fuller",51,77,"","","Favorite Poison",2020-03-20,03:12,46,89,0,69,69,0,10,-4,F#/G♭,4,2022-09-19,6JsAootlXP63bzFJK9gNsv,"Fuller",2B,QZFZ32040953
381,"Psychics in LA","Peach Pit",49,132,"","","You and Your Friends (Deluxe)",2020-10-02,03:26,33,85,1,0,62,0,20,-5,C♯/D♭ minor,3,2022-09-19,5tsB5ROYUKKisUaJQIEEfv,"Columbia",12A,USSM12005004
382,"Denny's Garage","Peach Pit",46,156,"","","You and Your Friends (Deluxe)",2020-10-02,03:35,55,84,0,3,58,0,0,-7,G,4,2022-09-19,4oD8WLd2vnV8ioZ7TdZz9J,"Columbia",9B,USSM12005006
383,"Puppy Grin","Peach Pit",45,145,"","","You and Your Friends",2020-04-03,02:51,55,82,0,9,52,0,0,-7,D minor,4,2022-09-19,5ck1miitoRTdHXS9dvQ6qh,"Columbia",7A,USSM11914406
384,"Romeo & Juliet","Peter McPoland",56,161,"","","Romeo & Juliet",2020-07-03,02:46,32,48,45,0,8,0,50,-7,C,4,2022-09-19,1VyA8mbSyXOdJx2lguR8Uu,"Columbia",8B,USSM12102782
385,"Useless","Omar Apollo",62,90,"bedroom pop","Pop","Apolonio",2020-10-16,03:03,61,56,59,0,55,0,0,-8,F,4,2022-09-19,7dJN4NWQuqCjWwIT3UwOps,"Warner Records",7B,USWB12003932
386,"Chasin' Honey","Wild Party",48,176,"","","Phantom Pop",2014-10-07,03:09,53,64,2,0,77,0,10,-5,G,4,2022-09-19,0Z0iYAtKYswMYXL3kJtdO4,"Fearless Records",9B,US5261419807
387,"Idk","Breakup Shoes",38,135,"","","So Money, Baby",2019-09-27,03:34,49,84,0,0,49,0,30,-4,E,4,2022-09-19,6gJSeUKJEt8gxlzg8OsGds,"Breakup Shoes",12B,CAGOO1980767
388,"I Love You So","The Walters",89,76,"","","I Love You So",2014-11-28,02:40,57,65,58,0,47,0,10,-5,A#/B♭,4,2022-09-19,4SqWKzw0CbA05TGszDgMlc,"Warner Records",6B,TCACC1438995
389,"Flaming Hot Cheetos","Clairo",77,110,"bedroom pop","Pop","Flaming Hot Cheetos",2017-06-14,02:03,82,55,87,0,14,10,10,-9,G minor,4,2022-09-19,1F6IbA7di42uPc3cff8PXV,"FADER Label",6A,TCADD1718258
390,"Understand","Christian Leave",40,115,"","","Trilogy",2018-12-14,02:13,60,20,81,0,13,0,10,-14,F#/G♭,3,2022-09-19,5z519kMRppIxybuNBbIqDI,"Warner Records",2B,QM38F1800022
391,"Sunkissed","khai dreams",1,154,"","","Now and Then",2019-10-11,02:06,77,35,60,0,79,0,30,-9,F#/G♭,4,2022-09-19,1tD8J13a74q8fBqXwAP50j,"Khai Dreams",2B,QZFZ21993822
392,"Moving On","Sarah and the Sundays",0,125,"","","So You're Mad About the Cups",2019-05-19,02:39,73,70,16,0,79,0,30,-6,A,4,2022-09-19,7weJrDyT1LCqoSD5l60AVM,"Sarah and the Sundays",11B,TCAEF1960088
393,"Silhouettes","Colony House",54,165,"","","When I Was Younger",2014-07-22,02:57,48,76,1,0,58,0,0,-7,G#/A♭,4,2022-09-19,5zYduVIUSgSWmv56IwBmRl,"Roon Records",4B,USA5W1400128
394,"Get You High","HARBOUR",0,170,"","","Heatwave",2017-08-04,03:54,46,74,4,0,43,0,30,-6,C,4,2022-09-19,6o46wIUnoKS8UABL36UuLL,"Harbour",8B,TCADE1723392
395,"Nothing Has Changed","The Polar Boys",55,145,"","","Nothing Has Changed",2019-10-25,03:34,47,77,2,1,62,0,30,-6,C♯/D♭,4,2022-09-19,0fDCPVKI1qbTakRBhIOOMW,"POBO",3B,GBKPL1972591
396,"Troubled Mind","Cannibal Kids",46,165,"","","Bloom",2017-10-27,03:33,57,54,1,3,61,0,0,-11,C,4,2022-09-19,1RbdVGt8TF9ovqhTOUO6MG,"Shaemax Records",8B,TCADH1724829
397,"Disco","Surf Curse",83,173,"indie","Pop, Rock","Disco",2019-06-12,02:32,47,62,3,0,78,0,10,-9,B minor,4,2022-09-19,2Lumsra3kuU61wXkEKzKaK,"Surf Curse",10A,USAT22103311
398,"Fvck Somebody","The Wrecks",53,142,"","","Infinitely Ordinary",2020-05-01,03:01,57,62,2,0,56,0,50,-4,F#/G♭ minor,4,2022-09-19,1GU6oaDhWaypMzfP51BYKo,"Big Noise Music Group",11A,USA2P1959472
399,"Kids","MGMT",86,123,"indie","Pop, Rock","Oracular Spectacular",2007-12-14,05:02,45,93,0,0,17,0,30,-4,A,4,2022-09-19,1jJci4qxiYcOHhQR247rEU,"Red Ink/Columbia",11B,USSM10702135
400,"LEMONHEAD","Kid Bloom",0,177,"","","LEMONHEAD",2019-08-02,03:31,56,90,1,0,54,10,0,-5,A#/B♭ minor,3,2022-09-19,467Jesu8a1rxAgATvincFm,"Position Music",3A,USHM81901936
401,"Daddy Issues","The Neighbourhood",87,85,"","","Wiped Out!",2015-10-30,04:20,59,52,7,15,34,0,10,-9,A#/B♭,4,2022-09-19,5E30LdtzQTGqRvNd7l6kG5,"Columbia",6B,USSM11506747
402,"Kids","Current Joys",15,113,"","","Kids",2015-03-08,04:29,83,66,51,40,90,0,0,-10,F#/G♭,4,2022-09-19,3pyyGVqWvRMq43qtJBzxe0,"Current Joys",2B,TCACS1677524
403,"Alien Blues","Vundabar",80,82,"","","Gawk",2015-07-24,02:35,47,76,8,91,43,0,0,-5,D#/E♭,4,2022-09-19,11iIikXxC6NP0Ma8vMD27x,"Gawk Records under exclusive license to Amuseio AB",5B,USDY41567486
404,"New Person, Same Old Mistakes","Tame Impala",82,152,"indie, psychedelic pop","Pop, Rock","Currents",2015-07-17,06:03,47,81,27,1,49,0,0,-7,G#/A♭,4,2022-09-19,52ojopYMUzeNcudsoz7O9D,"Universal Music Australia Pty. Ltd.",4B,AUUM71500302
405,"Take A Ride","Ivy Mono",0,99,"","","Take A Ride",2022-03-04,03:13,66,83,0,0,87,0,10,-7,F#/G♭ minor,4,2022-09-19,7acDkqhWByIeWgqPAW8pT0,"SUNDRUNK SONGS",11A,QZFZ62287548
406,"landline","Arlie",42,110,"","","BREAK THE CURSE",2022-06-03,03:03,76,74,7,0,86,0,0,-4,C♯/D♭,4,2022-09-19,3OqP3uIygaUiuVzhVyk0X5,"Atlantic Records",3B,USAT22104870
407,"Tombstone Grey","JAWNY",35,78,"bedroom pop","Pop","The Story Of Hugo",2021-07-14,02:48,57,47,32,0,25,0,10,-7,C,4,2022-09-19,6CVBXF8MOp8nLqnAnsPyNg,"Johnny Utah LLC, under exclusive license to Interscope Records",8B,USUG12102517
408,"THREAT","Rex Orange County",50,118,"bedroom pop","Pop","THREAT",2022-08-09,02:50,67,40,53,0,62,20,10,-14,D,4,2022-09-19,3mWUqIz228lrdC5ZSkpjUG,"Rex Orange County",10B,USRC12202783
409,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)","Kali Uchis,Tyler, The Creator,Bootsy Collins",84,80,"","","Isolation",2018-04-06,03:27,70,66,30,0,84,10,20,-7,E minor,4,2022-09-19,1otG6j1WHNvl9WgXLWkHTo,"EMI",9A,GBUM71706492
410,"Bad Habit","Steve Lacy",86,169,"","","Gemini Rights",2022-07-15,03:52,69,49,61,0,70,0,40,-7,C♯/D♭,4,2022-09-19,4k6Uh1HXdhtusDW5y8Gbvy,"L-M Records/RCA Records",3B,USRC12201440
411,"i think i wanna be alone","mazie",48,76,"","","the rainbow cassette",2021-08-25,01:42,72,32,73,0,78,0,20,-7,G#/A♭,4,2022-09-19,0uORqw0i7S97SG4dwb4Ett,"Good Boy Records",4B,QZ93L2033257
412,"Elephant","Tame Impala",74,123,"indie, psychedelic pop","Pop, Rock","Lonerism",2012-01-01,03:31,60,55,56,16,53,0,20,-7,A minor,4,2022-09-19,6qZjm61s6u8Ead9sWxCDro,"Modular",8A,AUUM71200495
413,"Ain't No Rest for the Wicked","Cage The Elephant",77,156,"modern rock","Rock","Cage The Elephant (Expanded Edition)",2009-03-24,02:55,64,85,4,0,92,10,30,-7,C,4,2022-09-19,3Pzh926pXggbMe2ZpXyMV7,"Jive/Legacy",8B,USJI10900260
414,"Freaks & Geeks","Oliver Tree",48,110,"","","Cowboy Tears",2022-02-18,02:20,76,64,6,0,71,0,30,-6,C,4,2022-09-19,6SXMyJ44dyZo4Vz34ikIzG,"Atlantic Records",8B,USAT22107444
415,"Cowboy Tears","Oliver Tree",38,126,"","","Cowboy Tears",2022-02-18,02:57,66,66,3,0,49,0,10,-8,G,4,2022-09-19,70XhaWZd0PsZgpEgqJhUgG,"Atlantic Records",9B,USAT22108076
416,"somebody to lose","mazie",7,149,"","","menace",2022-07-22,03:07,54,51,57,0,60,0,30,-8,C,4,2022-09-19,7s9q13gdGjTdXvuEdyjY8E,"Good Boy Records",8B,QZRYT2100039
417,"I Ain't Worried","OneRepublic",85,140,"soft pop","Pop","I Ain’t Worried (Music From The Motion Picture  Top Gun: Maverick )",2022-05-13,02:28,70,80,8,0,83,0,0,-6,C,4,2022-09-19,4h9wh7iOZ0GGn8QVp4RAOB,"Interscope Records",8B,USUM72206227
418,"Your Life Your Time","Christian Leave",49,159,"","","Your Life Your Time",2021-01-15,02:40,53,82,0,2,87,0,20,-6,B,4,2022-09-19,1HWkMkgqKMLqsAPRh0KNmE,"GODMODE/Warner Records",1B,USWB12004903
419,"Too Late","The Happy Fits",0,160,"","","Awfully Apeelin'",2016-08-27,03:21,69,55,44,0,79,10,40,-10,G,4,2022-09-19,3LbO439QNr3IX7Ho39Fq8X,"The Happy Fits",9B,GBMJG1610594
420,"Best Tears","The Happy Fits",0,130,"","","Concentrate",2018-06-15,02:38,42,70,11,0,68,0,10,-4,D,4,2022-09-19,7nF74JcG12aaD8lV9SJVTu,"The Happy Fits Records",10B,GBMJG1802890
421,"Smile","M.A.G.S.",37,105,"surf rock","Rock","Say Things That Matter",2021-08-13,03:59,60,79,10,0,56,0,30,-8,D#/E♭,4,2022-09-19,6HgPV8z2FNoLVQtvJKY5Do,"Elliott Douglas",5B,QZNJV2046426
422,"Festival Grrrl","Ivy Mono",36,102,"","","Festival Grrrl",2018-10-18,03:20,56,72,0,0,28,0,30,-8,D,4,2022-09-19,5QnivUhXof6Rpwt1AhYt6k,"888054 Records DK",10B,QZES51856414
423,"27 Club","Strange Case",30,120,"","","Quarter Life Crisis",2021-05-21,03:02,75,47,0,0,73,0,30,-9,C♯/D♭ minor,4,2022-09-19,5AIZVunIgslTTPWi8FXc1r,"Regime Music Group",12A,QMBZ91905995
424,"Backward in Love","shy kids",41,138,"","","Backward in Love",2019-08-10,03:22,71,47,11,2,33,0,10,-8,G#/A♭ minor,4,2022-09-19,68JW0PqQ1hyw3bEhouRzy8,"shy kids",1A,TCAEI1953781
425,"Beta","Your Neighbors",50,113,"","","Beta",2020-03-27,03:36,61,80,1,0,81,0,30,-6,D minor,4,2022-09-19,5UyG628jm48eYIwfCGLwXj,"Your Neighbors",7A,QZFZ52071852
426,"SCRAMBLED","Havelock",39,156,"","","TRY B4U BUY",2020-03-02,04:37,54,43,57,0,21,0,10,-9,A minor,3,2022-09-19,3Kx8jHwgt5plNRapiGQ2NS,"Havelock",8A,FRX201925199
427,"It's Still Cool If You Don't","Briston Maroney",45,121,"","","Sunflower",2021-04-09,03:57,60,66,0,0,36,0,60,-6,A,4,2022-09-19,0g7FTOpwOg90HLXOPioFK3,"Canvasback/ATL",11B,USAT22007038
428,"What Once Was","Her's",78,146,"indie","Pop, Rock","Songs of Her's",2017-05-12,04:15,53,88,17,1,44,0,20,-4,D#/E♭ minor,3,2022-09-19,1XrSjpNe49IiygZfzb74pk,"Heist Or Hit Records",2A,GBYEJ1100223
429,"Angel","FINNEAS",0,130,"","","Angel",2019-06-11,05:11,54,25,74,0,24,0,30,-13,F,4,2022-09-19,7iSEz0IIVF5H4KLXIm99Vk,"OYOY",7B,GBKPL1952409
430,"Line Without a Hook","Ricky Montgomery",83,190,"","","Montgomery Ricky",2016-04-08,04:09,43,65,26,0,51,0,20,-5,G#/A♭,3,2022-09-19,5NvOZCjZaGGGL597exlQWv,"Warner Records",4B,USA2P1624696
431,"See You Again (feat. Kali Uchis)","Tyler, The Creator,Kali Uchis",93,79,"","","Flower Boy",2017-07-21,03:00,56,56,37,0,62,10,10,-9,F#/G♭,4,2022-09-19,7KA4W4McWYRpgf0fWsJZWB,"Columbia",2B,USQX91701275
432,"Static","Steve Lacy",75,79,"","","Gemini Rights",2022-07-15,02:36,34,31,43,63,22,0,10,-13,C♯/D♭,5,2022-09-19,4OmfWzukSVD140NiAIEjem,"L-M Records/RCA Records",3B,USRC12202285
433,"adios","JAWNY",50,164,"bedroom pop","Pop","adios",2022-09-14,03:23,53,86,17,0,45,0,50,-5,F#/G♭ minor,4,2022-09-19,3gfve6BgoTkZK3uBkqttz8,"Johnny Utah LLC, under exclusive license to Interscope Records",11A,USUG12206657
434,"Dance Alone","The Happy Fits",0,172,"","","Under The Shade of Green",2022-08-26,03:16,52,67,5,0,85,0,30,-6,G,4,2022-09-19,0ioCRxrkLBBvEv3GEvjaAk,"The Happy Fits Records",9B,GBKPL2292862
435,"The Wrong Party (with Fitz and The Tantrums)","Andy Grammer,Fitz and The Tantrums",38,125,"","","The Wrong Party (with Fitz and The Tantrums)",2022-08-26,02:39,72,80,14,0,88,0,40,-4,C,4,2022-09-19,0CZ4WDvSa2YyTei18Tapjd,"S-Curve Records (Andy Grammer)",8B,USHR12244068
436,"sun keeps on shining","almost monday",56,88,"","","sun keeps on shining",2022-06-03,02:47,63,77,14,0,78,0,40,-6,E,4,2022-09-19,5OAEQKfQzIB3X4K7TtviZf,"Hollywood Records",12B,USHR12243235
437,"I Wanna Be Your High","Chad Tepper,DREAMERS",42,160,"","","I Wanna Be Your High",2020-12-11,03:07,50,89,6,0,74,0,20,-6,B,4,2022-09-19,7CkeYEfGBL8SYAq63Z72oh,"Epitaph",1B,QZNWV2037959
438,"Glimpse of Us","Joji",25,170,"","","Glimpse of Us",2022-06-10,03:53,44,32,89,0,27,0,10,-9,G#/A♭,3,2022-09-19,6xGruZOHLs39ZbVccQTuPZ,"88rising Music/Warner Records",4B,USWB12201789
439,"Malibu","THE DRIVER ERA,Ross Lynch,Rocky",0,111,"","","Malibu",2022-07-28,02:47,86,66,28,1,75,0,10,-7,E minor,4,2022-09-19,7fioUXJZrCUn91UZJV2mQD,"The Driver Era, TOO Records",9A,QM24S2202958
440,"dumb dumb","mazie",69,122,"","","the rainbow cassette",2021-08-25,02:05,78,47,22,0,59,0,0,-8,D,4,2022-09-19,4qbEaaJ29p32GI8EWQmm6R,"Good Boy Records",10B,QZRYT2100001
441,"Daylight","Harry Styles",73,146,"","","Harry's House",2022-05-20,02:44,69,45,48,0,63,0,10,-7,C,3,2022-09-19,51Zw1cKDgkad0CXv23HCMU,"Columbia",8B,USSM12200613
442,"Late Night Talking","Harry Styles",80,115,"","","Harry's House",2022-05-20,02:57,71,73,30,0,90,0,10,-5,A#/B♭,4,2022-09-19,1qEmFfgcLObUfQm0j1W2CK,"Columbia",6B,USSM12200610
443,"Music For a Sushi Restaurant","Harry Styles",74,107,"","","Harry's House",2022-05-20,03:13,72,72,26,6,36,0,10,-5,B,4,2022-09-19,5LYMamLv12UPbemOaTPyeV,"Columbia",1B,USSM12200609
444,"I Can't Help But Feel","Surfaces",0,115,"","","I Can't Help But Feel",2022-04-01,02:58,72,71,33,0,72,0,10,-5,C♯/D♭ minor,4,2022-09-19,40gooTta3y4FgzXaMOGDJL,"Surfaces Music / 10K Projects",12A,QZJ842001551
445,"Adventure of a Lifetime","Coldplay",88,112,"","","A Head Full of Dreams",2015-12-04,04:23,64,92,0,0,53,0,10,-4,G,4,2022-09-19,69uxyAqqPIsUyTO8txoP2M,"Parlophone UK",9B,GBAYE1500981
446,"Never Enough","Rex Orange County",1,159,"bedroom pop","Pop","Apricot Princess",2017-04-26,04:58,51,89,1,0,54,10,0,-4,E,4,2022-09-19,2d1VRB0OXkwtMu0OKsxXDW,"Rex Orange County",12B,US23A1500503
447,"this is what falling in love feels like","JVKE",3,129,"","","this is what falling in love feels like",2021-09-03,02:00,42,44,62,0,33,0,0,-6,B,5,2022-09-19,4UG2Fm0E98LhE2dlNxiAXx,"JVKE",1B,GBKPL2163189
448,"Tightrope","bennytheghost",0,141,"","","Tightrope",2022-04-20,02:20,68,68,0,0,69,0,30,-5,D,4,2022-09-19,5kzsfmg5XrlG2cxnHbBNC5,"BTG Recordings",10B,GBKPL2291551
449,"Cowboys Don’t Cry","Oliver Tree",59,88,"","","Cowboy Tears",2022-02-18,03:09,61,64,22,0,46,0,30,-7,G#/A♭,4,2022-09-19,04WxFTgT3bEvX1WOYzT5Ky,"Atlantic Records",4B,USAT22107445
450,"Let the Sun In","Wallows",51,190,"indie","Pop, Rock","Spring EP",2018-04-06,03:43,32,66,0,0,67,0,10,-6,C,4,2022-09-19,6qMiZK4mGuCRkVwRFds4Sm,"Atlantic Records",8B,USAT21800933
451,"Jerk It Out","Caesars",75,134,"","","Love For The Streets",2002-00-00,03:15,58,98,2,0,86,0,30,-3,G#/A♭ minor,4,2022-09-19,5XMjXjwCkJVmk0AHm7z8IV,"Parlophone Sweden",1A,SEVBU0200002
452,"West Coast","OneRepublic",62,134,"soft pop","Pop","West Coast",2022-02-25,03:12,69,70,32,0,88,0,0,-8,F#/G♭ minor,4,2022-09-19,0sBJA2OCEECMs0HsdIQhvR,"Mosley Music/Interscope Records",11A,USUM72202540
453,"This Is the Life","Two Door Cinema Club",0,136,"indie","Pop, Rock","Tourist History",2010-02-17,03:30,46,81,0,1,39,10,0,-5,E,4,2022-09-19,1sihSJEXrJJgyaLd4DeZYq,"Glassnote Entertainment Group LLC",12B,FRU700900102
454,"Clarity","Vance Joy",54,125,"folk pop","Folk, Pop","Clarity",2022-04-06,03:47,55,87,0,0,62,0,10,-6,C,4,2022-09-19,5c6lM2zjAF6MFoD8C1hiBr,"Atlantic Records",8B,USAT22201801
455,"Notion","The Rare Occasions",84,159,"","","Notion",2021-12-02,03:15,31,88,7,0,31,0,0,-4,A,4,2022-09-19,0sTlGEld0h8kIPZaKDYUf4,"Elektra (NEK)",11B,USHM21617726
456,"AMAZING","Rex Orange County",71,124,"bedroom pop","Pop","WHO CARES?",2022-03-11,03:29,72,46,28,0,55,0,0,-8,G#/A♭,4,2022-09-19,3OM6qQmdFV6uy61GIqpRtf,"Rex Orange County",4B,USRC12102923
